Date and Time (UTC),Receiver,Transmitter,Transmitter Name,Transmitter Serial,Sensor Value,Sensor Unit,Station Name,Latitude,Longitude
2018-03-07 05:16:36,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:17:18,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:20:38,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:23:27,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:24:11,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:27:29,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:29:30,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:37:04,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:39:25,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:40:16,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:41:01,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:43:30,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:57:11,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 05:59:42,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:07:29,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:09:36,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:11:04,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:14:54,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:16:47,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:19:29,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:34:59,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:36:11,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:37:06,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:38:28,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:39:51,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:40:55,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:41:50,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 06:42:59,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 07:12:29,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 07:14:07,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 07:15:02,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 07:15:55,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 07:16:57,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 07:17:29,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 07:18:23,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 07:19:28,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-07 07:20:02,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:07:43,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:08:49,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:10:16,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:10:53,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:11:46,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:12:57,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:13:32,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:15:00,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:15:35,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:17:05,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:18:16,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:18:48,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:19:23,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:20:17,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:23:00,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:24:24,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:25:47,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:26:42,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:32:37,VR2W-125449,A69-1303-4075,,,,,Simested
2018-03-17 12:34:01,VR2W-125449,A69-1303-4075,,,,,Simested
